CNS5,GJ,Comp,NComp,P_,GJp,GaiaDR3,HIP,RAJ2000,DEJ2000,_tab1_11,plx,pmRA,pmDE,RV,Gmag,BPmag,RPmag,GHIPmag,G-RPHIP,Gmagr,__G-RP_r,f__G-RP_r,Jmag,Hmag,Ksmag,W1mag,W2mag,W3mag,W4mag,SimbadName
1937,3464,,,0,,873931909508892800,,118.1978103275,25.92583939562,2016.0,45.86,39.77,-144.58,-43.43,8.247789,8.806549,7.539744,,,8.247789,0.7064,0,6.663,6.15,6.05,6.031,5.956,6.041,5.957,CNS5 1937
1983,11157,,,0,,680446793919166080,,120.43099355409,23.70702647326,2016.0,46.14,-127.85,-135.21,9.06,10.101673,11.182791,9.017446,,,10.101673,1.050092,0,7.67,7.017,6.802,6.692,6.572,6.543,6.436,CNS5 1983
1925,11127,,,0,,875071278432954240,38228,117.47936826186,27.36313269584,2016.0,44.72,-10.22,-11.24,-16.31,6.7371826,7.076324,6.22282,,,6.737183,0.512474,0,5.624,5.359,5.258,5.246,5.129,5.297,5.163,CNS5 1925
1926,11128,,,0,,,,117.5156488,27.429169,2000.0,68.0,-755.7,-205.6,,,,,,,,,,19.02,19.49,18.63,18.434,14.552,12.417,8.502,CNS5 1926
1998,3478,,,0,,681999884156922368,,121.49376696759,26.28128745403,2016.0,54.61,-0.83,-15.39,-15.73,9.474896,10.419048,8.516081,,,9.474896,0.96066,0,7.286,6.684,6.493,6.393,6.297,6.313,6.148,CNS5 1998
2062,11207,,,0,,677439114220735616,,124.74046964532,23.56285556154,2016.0,44.38,-259.12,-331.58,33.1,16.222466,19.127903,14.744726,,,16.222466,1.477739,1,12.175,11.552,11.149,10.896,10.712,10.216,8.666,CNS5 2062
2078,11221,,,0,,679088656539598592,,125.94995341969,24.48290110308,2016.0,40.11,-160.12,43.54,,20.059523,21.977448,18.482311,,,20.059523,1.577211,1,14.986,14.06,13.377,12.812,12.501,12.045,8.924,CNS5 2078
1980,295,,,0,,876370076542359936,39157,120.13300863259,29.20717672038,2016.0,58.57,-169.92,-1164.93,14.88,6.7788324,7.154813,6.223708,,,6.778832,0.550627,0,5.539,5.17,5.095,5.062,4.874,5.12,5.062,CNS5 1980
1972,11149,,,0,,881250430700478080,,119.66694581466,32.78852230756,2016.0,91.93,-224.44,-331.53,,20.880999,21.91645,19.054743,,,20.880999,1.849857,1,14.947,14.111,13.879,13.088,12.17,10.67,8.625,CNS5 1972
2007,11176,,,0,,901941452829250560,,121.85665818973,32.21833678972,2016.0,52.81,-372.94,-253.51,,16.49856,19.623367,14.97408,,,16.49856,1.52448,1,12.168,11.455,11.051,10.792,10.583,10.275,8.844,CNS5 2007
2067,303,,,0,,683184784030475520,40843,125.01599916401,27.21602917222,2016.0,54.87,-17.48,-377.07,33.02,4.988862,5.250038,4.590367,,,4.988862,0.412834,0,4.127,3.942,3.868,,,,,CNS5 2067
2079,11222,,,0,,,,126.2807258,28.096749,2000.0,152.6,-66.7,-235.8,,,,,,,,,,,,,18.444,14.578,11.66,8.756,CNS5 2079
2056,3491,,,0,,900887948891049856,,124.46331718034,31.1303987007,2016.0,46.1,-77.74,216.37,46.02,10.332999,11.422882,9.297669,,,10.332999,1.037211,0,7.943,7.322,7.09,6.919,6.943,6.872,6.823,CNS5 2056
2058,301.1,,,0,,708608825759209088,40671,124.54344555514,30.59716137789,2016.0,43.78,-284.07,-822.67,13.32,8.42755,9.041617,7.680618,,,8.42755,0.746835,0,6.777,6.226,6.103,,,,,CNS5 2058
2209,1116,B,2,0,,660597997697274752,,134.55869151139,19.76257888199,2016.0,196.28,-937.13,-34.56,,12.48557,15.062966,11.024552,,,12.48557,1.428313,0,,,,6.642,6.333,6.286,6.173,CNS5 2209
2210,1116,A,2,1,,660597997696173440,,134.55918967907,19.76295984349,2016.0,194.16,-767.06,-100.18,,11.96628,14.323954,10.547036,,,11.96628,1.394421,0,,,,6.642,6.333,6.286,6.173,CNS5 2210
2214,9280,,,0,,684865658135318144,44072,134.66219064535,20.54598591723,2016.0,47.59,655.02,-172.06,-50.09,8.783939,9.439194,8.002954,,,8.783939,0.778456,0,7.051,6.415,,6.273,6.173,6.258,6.193,CNS5 2214
2093,1111,,,0,,703790044252850688,,127.45009240231,26.77328596508,2016.0,279.26,-1113.69,-612.19,53.84,12.167455,15.10305,10.705456,,,12.167455,1.461999,1,8.235,7.617,7.26,6.946,6.782,6.618,6.462,CNS5 2093
2137,11256,,,0,,706300980915871616,,129.85586199586,29.88883556619,2016.0,51.25,120.75,117.71,,13.319718,15.022123,12.074059,,,13.319718,1.248749,0,10.31,9.761,9.492,9.299,9.109,8.949,8.743,CNS5 2137
2182,324,A,2,1,,704967037090946688,43587,133.14676062083,28.32978300036,2016.0,79.45,-485.68,-233.52,27.26,5.732681,6.155681,5.147009,,,5.732681,0.587985,0,4.768,4.265,4.015,,,,,CNS5 2182
2219,11300,,,0,,691636145797659392,,134.78809496128,26.050661046,2016.0,41.09,-106.0,323.68,,14.910835,16.987528,13.581696,,,14.910835,1.335187,0,11.64,11.063,10.778,10.552,10.341,10.099,8.791,CNS5 2219
2183,324,B,2,0,,704966762213039488,,133.16783218849,28.31525242185,2016.0,79.68,-481.18,-244.54,,11.682962,13.401391,10.415897,,,11.682962,1.256314,0,8.56,7.933,7.666,7.433,7.336,7.206,7.187,CNS5 2183
2015,1108,B,2,0,,902175030329924608,39896,122.23073213995,32.81704260172,2016.0,40.87,-48.68,-208.49,,10.855604,12.319721,9.669617,,,10.855604,1.183223,0,7.999,7.362,7.164,,,,,CNS5 2015
2016,1108,A,2,1,,902175202130167936,39896,122.2347185138,32.8189773928,2016.0,41.77,-8.52,-202.93,8.7,9.405085,10.27883,8.470078,,,9.405085,0.925602,0,7.206,6.58,6.386,5.838,5.497,6.1,5.903,CNS5 2016
2030,9256,,,0,,902007870203594880,40118,122.90850193182,32.45430347668,2016.0,46.38,-484.99,-643.44,29.68,6.618883,6.954624,6.102361,,,6.618883,0.51182,0,5.477,5.152,5.09,5.085,4.928,5.117,5.068,CNS5 2030
2002,3479,,,0,,907066684548911872,,121.70088015376,36.75903456663,2016.0,56.62,-150.68,-389.37,,11.738608,13.175976,10.56336,,,11.738608,1.174077,0,8.976,8.433,8.128,7.982,7.814,7.733,7.63,CNS5 2002
1996,11169,,,0,,908962109449446656,,121.48675711924,38.55995835396,2016.0,48.5,-622.41,-550.88,,16.611654,17.104828,15.966371,,,16.611654,0.649289,0,15.336,15.193,14.899,14.804,14.695,12.591,8.573,CNS5 1996
2100,1112,,,0,,710766750855439360,,127.66364152454,32.69411028219,2016.0,44.71,-147.73,-527.09,,15.637096,15.80243,15.332115,,,15.637096,0.305472,0,14.985,14.964,14.865,14.897,15.103,12.021,8.746,CNS5 2100
2140,11258,,,0,,709563717249089792,,130.06766840126,31.45242630658,2016.0,89.11,205.53,120.36,,10.989865,12.491452,9.788238,,,10.989865,1.195767,0,8.122,7.561,7.302,7.095,6.981,6.893,6.861,CNS5 2140
2225,11304,,,0,,693496171578419200,,134.87024025483,29.30409824225,2016.0,43.42,-375.64,-235.3,,14.878399,16.656202,13.019896,,,14.878399,1.37103,0,10.775,10.177,9.836,9.605,9.431,9.21,8.413,CNS5 2225
2090,308,,,0,,,41554,127.09521685752,35.01725702481,1991.25,50.82,-1035.41,-329.06,,,,,9.585065,1.193655,9.585065,1.193655,2,,,,,,,,CNS5 2090
2115,11243,,,0,,910087150363664000,,128.2609265901,37.09995679251,2016.0,41.66,-356.18,-527.13,,16.438171,19.26187,14.948487,,,16.438171,1.489684,1,12.281,11.632,11.227,10.984,10.8,10.512,8.954,CNS5 2115
2145,11261,,,0,,717602487277224320,,130.28308164992,36.18887229587,2016.0,46.76,107.3,-713.79,,15.92689,18.773754,14.463392,,,15.92689,1.463498,1,12.02,11.416,11.056,10.671,10.471,10.267,8.462,CNS5 2145
2212,11297,,,0,,,,134.6418976,32.9411731,2000.0,50.3,-626.0,56.2,,,,,,,,,,16.453,15.382,14.756,14.043,13.567,11.949,8.645,CNS5 2212
2223,1117,,,0,,712888090655562624,,134.80958284411,32.95336156417,2016.0,43.4,-325.64,-3.55,,15.069597,15.106783,14.978534,,,15.069597,0.093066,0,15.172,15.156,15.312,15.105,15.199,12.106,8.606,CNS5 2223
2165,11270,,,0,,717393648787722624,,131.68420143771,35.64235930342,2016.0,40.76,-156.65,-66.79,,14.743754,14.805364,14.635134,,,14.743754,0.120078,0,14.678,14.628,14.592,14.6,14.728,12.624,8.84,CNS5 2165
2270,11331,,,0,,5624529024402652160,44899,137.21839715566,-34.84379670835,2016.0,42.17,238.15,-245.52,-11.45,9.714835,10.524884,8.836542,,,9.714835,0.87965,0,7.734,7.108,6.934,6.857,6.848,6.799,6.692,CNS5 2270
2291,11345,,,0,,,,138.5374749,-34.9948429,2000.0,48.0,-23.6,174.1,,,,,,,,,,,,,17.613,15.055,12.067,9.265,CNS5 2291
2286,11340,,,0,,5634166037660253184,,138.27818114467,-31.78371493302,2016.0,47.46,-544.75,247.38,,13.059658,14.594353,11.856013,,,13.059658,1.203719,0,10.219,9.646,9.397,9.234,9.042,8.906,8.416,CNS5 2286
2352,11375,B,2,0,1126.,5630532014287526912,,142.61504441632,-32.10470852051,2016.0,50.92,-53.94,317.33,,12.01563,13.441837,10.837464,,,12.01563,1.172144,0,9.27,8.77,8.497,,,,,CNS5 2352
2353,1126,A,2,1,,5630532113072532480,46626,142.61667889189,-32.10200628852,2016.0,50.96,-67.18,314.41,39.43,8.002315,8.539155,7.305927,,,8.002315,0.691644,0,6.492,5.975,5.809,5.753,5.714,5.8,5.773,CNS5 2353
2376,11383,,,0,,5435991775558944768,,144.07985360746,-37.67655595804,2016.0,47.7,-91.33,-3.72,,11.9484825,13.301531,10.798066,,,11.948482,1.14695,0,9.271,8.715,8.483,8.294,8.153,8.024,7.819,CNS5 2376
2416,11408,,,0,,5431884378073753600,47890,146.4160768275,-39.04186734615,2016.0,50.6,-151.53,-266.93,,11.491858,12.314255,9.84274,,,11.491858,1.138439,0,8.372,7.776,7.523,7.297,7.216,7.123,6.897,CNS5 2416
2407,11402,,,0,,5432670704985288704,,145.87424859093,-38.56630443256,2016.0,77.79,-95.17,-161.61,,14.711539,17.509249,13.271281,,,14.711539,1.454923,0,10.901,10.366,10.029,9.817,9.611,9.346,8.744,CNS5 2407
2462,11433,,,0,,5421345941377718272,,150.35013568242,-38.8410672669,2016.0,47.51,161.79,-207.06,9.21,10.839855,12.048868,9.746593,,,10.839855,1.091883,0,8.33,7.739,7.46,7.253,7.245,7.156,7.061,CNS5 2462
2384,11389,,,0,,5439247193268841472,,144.71721947739,-33.81127115775,2016.0,43.46,-1308.5,302.21,,14.933707,17.156937,13.575821,,,14.933707,1.364816,0,11.512,11.053,10.776,10.526,10.287,10.193,8.433,CNS5 2384
2417,11409,,,0,,5439029627401396224,,146.49187541293,-32.89101863068,2016.0,83.25,-300.46,145.74,,12.407915,14.28802,11.102592,,,12.407915,1.296132,0,9.204,8.603,8.279,8.099,7.924,7.762,7.625,CNS5 2417
2475,11442,A,2,1,,5458784415381054464,,151.16320164297,-33.58751841753,2016.0,53.62,345.42,-346.37,,12.89005,14.611137,11.630716,,,12.89005,1.254888,0,9.849,9.303,9.026,8.829,8.63,8.483,8.01,CNS5 2475
2476,11443,B,2,0,11442,5458784415378809856,,151.16568254066,-33.59021714951,2016.0,53.48,345.65,-354.81,-8.0,19.62453,21.269775,17.951113,,,19.62453,1.673418,1,14.48,13.49,12.924,,,,,CNS5 2476
2261,11326,,,0,,5648566371510973440,,136.63982166579,-26.44926337031,2016.0,41.37,36.92,-83.01,,16.71162,17.181507,16.081797,,,16.71162,0.631263,0,15.461,15.044,15.083,14.982,15.083,12.488,9.146,CNS5 2261
2251,11318,,,0,,5650990966446973952,,136.12133166437,-25.15419980012,2016.0,40.64,-341.52,-177.75,,13.1363735,14.780092,11.904032,,,13.136374,1.233772,0,10.146,9.619,9.314,9.133,8.958,8.803,8.618,CNS5 2251
2283,11338,,,0,,5649998554125258752,,138.05301863125,-25.91762816548,2016.0,52.93,103.87,-53.19,,12.569243,14.134066,11.351841,,,12.569243,1.213336,0,9.709,9.126,8.827,8.659,8.467,8.355,8.575,CNS5 2283
2265,3533,,,0,,5655050092795277312,,136.75999666898,-22.14905235627,2016.0,65.23,-302.42,-409.39,,12.614358,14.458632,11.329654,,,12.614358,1.284827,0,9.533,8.998,8.645,8.445,8.235,8.088,7.573,CNS5 2265
2325,11360,,,0,,5676353096222033920,,140.309954082,-21.08305778696,2016.0,79.57,246.76,-911.9,81.0,17.642765,20.811394,16.03869,,,17.642765,1.604074,1,12.779,12.152,11.69,11.238,10.947,10.387,8.376,CNS5 2325
2370,11382,,,0,,5661077924778519552,,143.61785482348,-26.72420885028,2016.0,69.82,293.7,-22.48,,12.54375,14.279578,11.278014,,,12.54375,1.259367,0,9.473,8.942,8.619,8.452,8.28,8.083,7.776,CNS5 2370
2512,9320,,,0,,5459060117921482752,50075,153.35107247994,-33.03143182772,2016.0,44.6,-370.74,65.02,43.94,6.2337136,6.525969,5.77111,,,6.233714,0.462873,0,5.326,5.063,4.955,4.924,4.66,4.97,4.94,CNS5 2512
2460,377,,,0,,5463554406059005952,49091,150.28910331242,-30.38728474887,2016.0,62.03,-1096.98,644.17,,10.327975,11.694036,9.17036,,,10.327975,1.152176,0,7.598,6.994,6.7,6.569,6.431,6.43,6.331,CNS5 2460
2506,11461,,,0,,5461814875584141312,,153.02628531187,-30.82381994499,2016.0,44.27,-142.49,36.06,,16.272158,19.355019,14.794503,,,16.272158,1.477654,1,12.223,11.601,11.179,10.993,10.792,10.497,8.708,CNS5 2506
2379,11386,A,2,1,,5661194090755452928,,144.24111882581,-26.16992209611,2016.0,55.35,6.61,-23.86,,12.259643,13.33095,10.526115,,,12.259643,1.21848,0,8.86,8.278,7.955,7.79,7.634,7.508,7.23,CNS5 2379
2378,11385,B,2,0,11386,5661194163772723200,,144.2320617399,-26.16187310394,2016.0,54.23,36.57,-27.26,,16.554888,19.90028,15.028808,,,16.554888,1.52608,1,12.265,11.613,11.205,10.969,10.745,10.362,8.603,CNS5 2378
2382,11387,,,0,,5661231955187115008,,144.39439428317,-25.78755993179,2016.0,46.42,-62.84,21.26,,10.927032,12.196721,9.809314,,,10.927032,1.116073,0,8.318,7.676,7.465,7.191,7.239,7.137,7.043,CNS5 2382
2389,11394,,,0,,,,144.8997273,-24.8108263,2000.0,187.0,573.4,-1044.7,,,,,,,,,,15.98,15.797,16.556,14.906,11.64,10.667,8.99,CNS5 2389
2396,364.0,,,0,,5663558453071724544,47592,145.55812521273,-23.91440138294,2016.0,66.88,-399.5,262.32,34.98,4.772147,5.053922,4.353142,,,4.772147,0.434504,0,4.076,3.728,3.722,3.594,3.257,3.665,3.626,CNS5 2396
2444,11423,,,0,,5657274198660921344,48659,148.84890902948,-27.26200948776,2016.0,91.77,-103.56,-156.81,,10.815969,12.289266,9.622354,,,10.815969,1.187136,0,8.032,7.433,7.143,,,,,CNS5 2444
2535,11478,,,0,,5416514034445180928,,154.96304402809,-41.81475743559,2016.0,43.43,-91.07,-434.4,17.66,10.752603,11.874876,9.697083,,,10.752603,1.054133,0,8.359,7.724,7.489,7.295,7.306,7.219,7.301,CNS5 2535
2575,11498,,,0,,5440359486716252160,,157.78388333811,-41.46334165949,2016.0,54.45,-282.57,55.27,,12.176574,13.616154,10.998387,,,12.176574,1.175531,0,9.434,8.85,8.61,8.409,8.251,8.123,8.328,CNS5 2575
2608,11520,,,0,,5392573989820289024,,159.82656281901,-41.17671694676,2016.0,40.27,-9.18,-180.25,,15.799895,18.44463,14.36248,,,15.799895,1.433692,0,11.969,11.323,10.949,10.701,10.497,10.252,9.015,CNS5 2608
2647,11547,,,0,,5393446658454453248,,162.05388771667,-39.93962594731,2016.0,247.28,-1179.31,-988.12,-11.0,14.005882,17.617006,12.46335,,,14.005882,1.542532,1,9.538,8.905,8.447,8.08,7.798,7.45,7.193,CNS5 2647
2625,11532,,,0,,,,160.6885003,-38.7106075,2000.0,65.0,56.0,-75.0,,,,,,,,,,,,,18.281,14.556,12.558,9.096,CNS5 2625
2609,11521,,,0,,5441169002153568256,,159.88334724866,-38.33704509739,2016.0,59.11,-280.56,-677.96,,14.246118,16.466208,12.890629,,,14.246118,1.363859,0,10.846,10.301,9.998,9.761,9.549,9.387,8.618,CNS5 2609
2611,11522,,,0,,,52190,159.93420036995,-37.92011331064,1991.25,71.51,189.45,-133.32,,,,,9.982558,1.149038,9.982558,1.149038,2,,,,,,,,CNS5 2611
2615,1135,A,2,1,,5443030196164951040,52296,160.28994882907,-36.89643444623,2016.0,64.36,213.07,-219.34,59.56,9.272428,10.188976,8.150177,,,9.272428,1.008534,0,6.905,6.217,5.993,5.913,5.753,5.768,5.702,CNS5 2615
2616,11526,B,2,0,1135.,5443030200460964864,,160.29020717579,-36.89632757317,2016.0,62.62,152.82,-146.19,,,10.086929,8.826408,,,,0.703502,0,,,,5.913,5.753,5.768,5.702,CNS5 2616
2620,1136,A,2,1,,5443051537858529280,52341,160.46546086071,-36.63305844222,2016.0,56.34,-93.5,70.12,30.7,9.439326,10.402542,8.467703,,,9.439326,0.972129,0,7.233,6.642,6.387,,,,,CNS5 2620
2619,1136,B,2,0,,5443051537858530304,,160.46048218473,-36.63045590264,2016.0,56.35,-96.88,68.72,31.56,10.618859,11.850203,9.514349,,,10.618859,1.101477,0,8.085,7.453,7.221,6.829,6.932,6.79,6.522,CNS5 2619
2762,11607,,,0,,5376651377824140288,,169.14946843626,-44.13054304587,2016.0,45.51,-529.08,-22.26,,12.7598295,14.298894,11.547711,,,12.75983,1.206505,0,9.917,9.304,9.05,8.845,8.692,8.509,8.309,CNS5 2762
2802,11631,,,0,,5383082833650179072,,171.16196035888,-42.22024006438,2016.0,49.37,-145.15,-89.49,,15.458592,18.179737,14.026944,,,15.458592,1.442786,0,11.816,11.301,10.924,10.76,10.5,10.309,8.774,CNS5 2802
2858,435,,,0,,5378886891123024896,56998,175.25617537001,-44.40411484983,2016.0,78.25,-660.63,242.1,13.53,7.394229,7.979491,6.665698,,,7.394229,0.726599,0,5.792,5.273,5.101,5.033,4.88,5.075,5.027,CNS5 2858
2872,11669,,,0,,5379241586700315648,,176.10187358262,-43.04758843333,2016.0,41.17,-296.32,133.09,,16.001125,18.752254,14.555777,,,16.001125,1.448811,0,12.174,11.561,11.197,11.039,10.839,10.582,9.392,CNS5 2872
2826,431,,,0,,5382868669400908800,56244,172.93957728244,-41.04567721557,2016.0,92.97,-717.44,171.18,,10.248216,11.72855,9.04749,,,10.248216,1.190458,0,7.366,6.765,6.511,,,,,CNS5 2826
2850,1147,,,0,,5384065896210582528,,174.59836543145,-41.37543143091,2016.0,65.49,-949.95,60.18,,12.351822,13.963467,11.115435,,,12.351822,1.227804,0,9.436,8.864,8.543,8.365,8.183,8.044,7.784,CNS5 2850
2939,11710,,,0,,5380149023092265984,,179.90447706742,-42.94622997932,2016.0,50.36,-403.83,-460.48,,12.217034,13.580566,11.067716,,,12.217034,1.149339,0,9.544,8.979,8.721,8.573,8.397,8.269,8.089,CNS5 2939
2736,11595,,,0,,,,168.164941,-38.94906,2016.82,102.6,671.5,674.0,,,,,,,,,,,,,17.478,14.404,12.185,8.933,CNS5 2736
2799,11629,,,0,,5396029063372913664,,171.09694539448,-39.01278008361,2016.0,44.83,22.54,-183.32,,12.936187,14.561361,11.704264,,,12.936187,1.229695,0,9.999,9.445,9.096,8.95,8.778,8.635,8.323,CNS5 2799
2810,11635,,,0,,5396067550577971200,,171.40211596726,-38.57938736461,2016.0,49.37,-563.46,-171.98,,13.134201,14.8282,11.889458,,,13.134201,1.24669,0,10.087,9.51,9.187,9.014,8.868,8.705,8.773,CNS5 2810
2874,11671,,,0,,5381146215717550080,,176.39577945211,-40.93349340909,2016.0,63.08,-289.43,-130.06,,12.722328,14.449991,11.458932,,,12.722328,1.257234,0,9.697,9.101,8.79,8.599,8.432,8.273,8.311,CNS5 2874
2879,442,A,2,1,,5381537023379295232,57443,176.62052057637,-40.49856514563,2016.0,107.3,-1530.97,403.29,16.9,4.701676,5.051712,4.195356,,,4.701676,0.513978,0,3.931,3.49,3.489,,,,,CNS5 2879
2880,442,B,2,0,,5381537023379296256,,176.62723833502,-40.49486212871,2016.0,107.44,-1534.68,381.4,,11.724745,13.382115,10.472971,,,11.724745,1.240829,0,8.755,8.23,7.961,7.238,6.785,7.24,6.015,CNS5 2880
2829,11644,,,0,,,,173.086824,-38.166327,2016.04,59.0,177.9,-155.2,,,,,,,,,,,,,13.489,13.021,12.269,9.075,CNS5 2829
2895,11681,,,0,,3463299110228918272,,177.10804723406,-38.15751495321,2016.0,44.21,9.27,49.8,,14.608271,16.79167,13.254335,,,14.608271,1.356071,0,11.124,10.503,10.18,9.93,9.755,9.546,9.042,CNS5 2895
2927,2086,,,0,,3460347849221303296,58170,178.95835334448,-38.28168277301,2016.0,43.7,624.12,-295.76,18.49,11.115173,12.191074,10.084187,,,11.115173,1.031162,0,8.765,8.177,7.945,7.845,7.721,7.626,7.444,CNS5 2927
2924,11700,,,0,,3460806448649173504,,178.91497468581,-37.46337796594,2016.0,84.73,42.97,-791.1,46.0,17.651451,20.824032,16.080036,,,17.651451,1.571415,1,12.811,12.04,11.462,11.042,10.751,10.232,8.802,CNS5 2924
2599,11512,,,0,,5444217638657849344,,159.2208579487,-34.69601721687,2016.0,67.93,-42.11,-455.28,,20.84036,21.261427,19.192944,,,20.84036,1.657421,1,15.622,14.446,13.798,12.989,12.453,11.454,8.477,CNS5 2599
2618,11527,,,0,,5454284595324061696,,160.43518075452,-31.19960219553,2016.0,54.6,350.35,-262.06,,14.437356,16.63105,13.084034,,,14.437356,1.35774,0,11.041,10.445,10.162,9.955,9.741,9.576,8.373,CNS5 2618
2634,11539,,,0,,5454500168322239488,52596,161.31938902033,-30.80852266657,2016.0,65.3,-31.35,-232.27,22.48,10.2900915,11.459105,9.21323,,,10.290092,1.075173,0,7.816,7.216,6.992,6.837,6.695,6.673,6.55,CNS5 2634
2682,3634,,,0,,5452743423618767872,,164.64325727434,-31.14435090105,2016.0,49.06,-566.98,-91.4,,10.933641,12.171782,9.824613,,,10.933641,1.104687,0,8.361,7.762,7.47,7.241,7.223,7.126,6.879,CNS5 2682
2545,3597,,,0,,5461620846141552640,50921,155.98010817596,-29.64508920128,2016.0,45.59,-39.16,99.3,26.85,6.7550097,7.094281,6.242421,,,6.75501,0.511611,0,5.685,5.382,5.245,5.266,5.086,5.28,5.206,CNS5 2545
2532,11477,,,0,,5471876437768940544,,154.84868915946,-27.12128417351,2016.0,43.17,-630.07,28.65,,18.16129,20.937181,16.61187,,,18.16129,1.549419,1,13.526,12.906,12.471,12.161,11.856,11.337,8.85,CNS5 2532
2602,11515,,,0,,5468091231551021056,,159.43763962373,-27.77625490111,2016.0,64.67,-231.54,255.29,,11.677898,13.402741,10.416647,,,11.677898,1.256453,0,8.595,8.035,7.719,7.463,7.354,7.23,7.216,CNS5 2602
2525,11471,,,0,,,,154.5334747,-24.7661563,2000.0,83.0,49.6,-821.0,,,,,,,,,,17.82,18.0,17.81,17.267,14.128,12.259,8.741,CNS5 2525
2628,3615,,,0,,5455707157211785216,52462,160.86670251334,-29.06450860328,2016.0,46.52,-215.48,-49.89,22.7,7.4856606,7.930158,6.874084,,,7.485661,0.610566,0,6.176,5.77,5.66,,,,,CNS5 2628
2635,11540,,,0,,5469802724480366592,,161.32068507973,-26.12429707321,2016.0,42.3,-172.48,-146.66,,17.304691,20.541239,15.761017,,,17.304691,1.543674,1,12.791,12.115,11.626,11.424,11.171,10.889,9.142,CNS5 2635
2784,11619,,,0,,5399148382157293568,,170.53361372946,-35.21131256672,2016.0,75.5,-146.43,-259.04,,20.946363,21.696682,19.164387,,,20.946363,1.800194,1,15.019,14.358,14.383,13.944,12.82,11.787,8.595,CNS5 2784
2766,11609,,,0,,5403804848261260288,,169.37110413319,-32.03786999595,2016.0,48.58,-191.31,-406.3,,13.256042,14.863652,12.031604,,,13.256042,1.224337,0,10.344,9.759,9.477,9.322,9.128,9.034,8.115,CNS5 2766
2786,11621,,,0,,5403099064875400192,,170.67758528883,-32.09723545541,2016.0,47.66,57.11,-604.41,,14.435824,16.584852,13.090949,,,14.435824,1.350275,0,11.036,10.519,10.167,9.954,9.765,9.516,9.072,CNS5 2786
2860,11661,,,0,,3464485826872541184,,175.34234990922,-36.40821490897,2016.0,115.1,485.09,311.8,,11.583742,13.354383,10.30729,,,11.583742,1.268648,0,8.49,7.967,7.699,7.453,7.297,7.172,7.077,CNS5 2860
2851,11658,,,0,,3476835610197278208,,174.62512191845,-34.92598074667,2016.0,48.28,-55.83,129.33,,12.202088,13.499854,11.066061,,,12.202088,1.128667,0,9.593,9.017,8.778,8.628,8.453,8.352,8.212,CNS5 2851
2938,11709,,,0,,3460907947316392960,,179.85825763345,-36.5810952607,2016.0,50.16,79.99,-140.22,,17.368828,20.43108,15.715702,,,17.368828,1.653126,1,12.551,11.831,11.305,10.915,10.624,10.159,8.414,CNS5 2938
2863,11663,,,0,,,,175.4861447,-33.4432073,2000.0,104.0,-910.9,-76.4,,,,,,,,,,,,,17.079,14.611,11.728,8.981,CNS5 2863
2835,432,A,2,1,,3478127463341507072,56452,173.61931513362,-32.82768460706,2016.0,104.61,-670.23,822.4,-21.97,5.7383237,6.154197,5.150168,,,5.738324,0.585858,0,4.784,4.138,4.022,3.976,3.52,3.978,3.941,CNS5 2835
2836,432,B,2,0,,3478127467639543296,,173.62327851192,-32.83031725242,2016.0,104.7,-701.8,828.93,,14.548313,14.917825,13.980828,,,14.548313,0.553497,0,,,,,,,,CNS5 2836
2842,433,,,0,,3478160727866058240,56528,173.86190772858,-32.54374824778,2016.0,110.2,-71.06,-850.59,17.53,8.896746,10.037303,7.829676,,,8.896746,1.063458,0,6.471,5.856,5.623,5.447,5.213,5.34,5.204,CNS5 2842
2759,11605,,,0,,3482765551281619456,55052,169.02672534392,-30.17776391735,2016.0,42.19,-304.94,90.44,-2.51,9.74796,10.636026,8.821898,,,9.74796,0.92775,0,7.664,7.019,6.808,6.754,6.752,6.722,6.71,CNS5 2759
2763,3654,,,0,,3531294008802299392,,169.15435753909,-27.95891105546,2016.0,71.31,-486.19,-802.46,,12.290781,13.881836,11.063312,,,12.290781,1.221644,0,9.364,8.909,8.621,8.425,8.22,8.079,7.83,CNS5 2763
